Row,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
PSII_h,16.0714125000006,16.0714285714286,35.7142499999987,35.7142857142857,35.6790007456511,35.7142857142857,35.6581611822632,35.7142857142857
Cytb6f_h,32.1428250000012,32.1428571428571,71.4284999999974,71.4285714285714,71.3580014912742,71.4285714285714,71.3163223645263,71.4285714285714
PSI_h,64.2856500000024,64.2857142857143,142.856999999995,142.857142857143,142.72452128978,142.857142857143,142.632644729053,142.857142857143
Fd-NADPR_h,0,28.6605877136729,0,63.2622753966609,65.6200372010054,71.4285714285714,63.6079352217076,65.499571568278
ATPase_h,13.775496428572,13.7755102040816,30.6122142857132,30.6122448979592,30.5820006391295,30.6122448979592,30.5641381562256,30.6122448979592
RBC_h,9.93151549166812,9.93172829057122,28.8371894937181,28.8377447378417,25.2638856881402,25.2982300212181,22.3295207988872,23.2115590427377
PGAK_h,26.868251190161,26.8683882407297,57.8862838868092,57.8874475772711,69.3240219476618,69.5516379392435,63.0517318456685,64.9318052265383
GAPDH1_h,0,1000,0,1000,66.1945746808395,70.6456589204008,62.1908041191222,64.2085667832628
TPI_h,-986.171608498993,1000,-972.06228120266,1000,12.2484082031801,24.6002061645332,11.8764364269751,13.0293603834917
FBPA_h,-4.13265390544204e-05,8.76664442388341,-0.00011734693786547,20.2066450016452,-0.0150271265754407,8.24207707586928,1.89563530764694,3.38224996340734
FBPase_h,0,8.7666444239032,0,20.2066450016494,0,8.24207749870428,2.20738262077411,3.80823595086911
FTK_h,4.28071646390312,4.28080718716337,9.76637829489688,9.76656337626428,10.8278081994058,10.8422743186346,9.64241757420685,10.0825850031413
SBPA_h,0,8.76664442390254,0,20.2066450016463,6.25656755157585,14.4986450508672,8.98177959723107,10.4565708898338
SBPase_h,0,8.76664442390254,0,20.2066450016463,6.25656755157585,14.4986450508672,8.98177959723107,10.4565708898338
STK_h,4.22285693368667,4.22294765694894,9.57633817741727,9.57652325881276,10.7570412475928,10.7714097834411,9.58270387180005,10.0237230009966
Ru5PE_h,8.50357339759088,8.5037548441185,19.3427164723423,19.343086635077,21.5848494457349,21.6141337137635,19.2251214436308,20.1071597056324
R5PI_h,4.19883491625588,4.19892563951266,9.49743765757435,9.49762273893212,10.7276603502684,10.7423024839781,9.55791204146514,9.99893117302728
Ru5PK_h,12.7024083138435,12.7026804836035,28.8401541298897,28.8407093740091,32.3125097960039,32.3564361971378,28.7830334849093,30.1060908797967
PGI_h,-8.50375484411707,0.262930906302694,-19.3431623906931,0.863599957887167,-7.41327179627315,-7.086204415719,-7.28222692665738,-6.82292815286258
PGM_h,0.262889579771727,0.262930906307818,0.863463053131234,0.863599957892226,0.321535516266778,0.384717622731246,0.271314166095032,0.441037723726052
AGPase_h,0.262889579771727,0.262930906308264,0.863463053131234,0.863599957887707,0.321535516266778,0.40165889674708,3.69811153416151,5.16950528912621
StS_h1,0.13029168405408,0.130333010590617,0.427944140686876,0.428081045445282,0.159357415132138,0.185118306367095,0.134467024668476,0.199605314578526
StS_h2,0.131444789885864,0.131486116417595,0.431731526565617,0.431868431321792,0.160767758133389,0.240798485579941,3.55402753645048,5.02787958156735
StS_h3,0.00115310583178392,0.0011944323629018,0.00378738587874092,0.0039242906365646,0.00141034300125101,0.0512832557125669,0.00119005837904047,0.116264283732679
bAMY1_h,0,4.13265380450629e-05,0,0.000136904758405658,0,0.0257608912354994,0,0.0651382894862324
bAMY2_h,0.00111177929777474,0.00119443236374224,0.00365048111948261,0.00392429063204555,0,0.0512832520098498,0,0.116264274016673
DPE11_h,0,4.13265380450629e-05,0,0.000136904758405658,0,0.0257608912354994,0,0.0651382894862324
DPE12_h,0,4.13265319583189e-05,0,0.000136904759528989,0,0.049872912730144,0,0.115074222599541
DPE13_h,0,4.13265317309452e-05,0,0.000136904757994216,0,0.0498729090096538,0,0.115019144377128
DPE2_c,0,2.06632659994104e-05,0,6.31868109592388e-05,0,0.0315910537661369,0,0.0837303968961951
HEXK_c,0,0.781427375224962,0,0.000410714259566625,0,0.0459183723922636,0,0.144399297788183
StP1_h,0,4.13265405948549e-05,0,0.000117346933276918,0,0.0731784340855249,3.41404685376023,4.89137374216154
StP21_c,0,2.06632659994104e-05,0,6.31868109592388e-05,0,0.0315910537661369,0,0.0837303968961951
TPI_c,-990.870859499374,995.300930446182,-978.602603075155,993.46000669894,-2.25023664722237,10.1015611137677,7.37878894524964,8.20931123569043
FBPA_c,0.362636196732107,9.12932194714772,1.19108049461914,21.3978428431983,7.85132426610443,8.17839166945427,7.4685422169893,7.92784101636223
FBPase_c,0,11.0683823734455,0,22.6346649725656,3.35085057004638,8.60500838225491,7.41928299404231,8.0747494293624
F6PK2_c,0,1.5628547504752,0,0.00082142854848577,0,0.091836744833298,0,0.139145392954969
F26BPPh_c,0,1.5628547504752,0,0.00082142854848577,0,0.091836744833298,0,0.139145392954969
PGI_c,0.34376672743491,9.1104524778667,1.12910356278797,21.3358659113665,7.82824532395344,8.15531276096261,7.44906805474872,7.90836685508674
PGM_c,0.343511607008862,1.12498030873981,1.12826561755431,1.12881323658688,0.378615589429488,0.466111785717369,0.262405156096593,0.450205352941932
UGPase_c,0.343511607006792,1.12498030873421,1.12826561755336,1.12881323657453,0.410206642644514,0.466111785722914,0.346135551270131,0.450267710531112
